id,mass
38654,192
38655,362
38656,197
38657,50
38658,17
38659,15
38660,14
38661,6
38662,1
38663,1
38664,75
38665,21
38666,20
38667,7
38668,14
38669,9
38670,6
38671,11
38672,182
38673,287
38674,235
38675,3
38676,46
38677,47
38678,35
38679,16
38680,56
38681,2270
38682,15
38683,694
38684,1094
38685,13950
38686,130
38687,993
38688,7600
38689,2320
38690,280
38691,104
38692,201
38693,1030
38694,145
38695,25
38696,100000
38697,21
38698,365
38699,353
38700,28
38701,55
38702,347
38703,3500
38704,10
38705,2
38706,13
38707,0
38708,114
38709,3600
38710,22
38711,6380
38712,633
38713,37
38714,98
38715,904
38716,42
38717,236
38718,481
38719,2330
38720,425
38721,97
38722,2780
38723,322
38724,14
38725,288
38726,1087
38727,25
38728,40
38729,337
38730,193
38731,337
38732,0
38733,122
38734,12
38735,48
38736,67
38737,444
38738,262
38739,143
38740,930
38741,2170
38742,800
38743,2720
38744,50000
38745,1218
38746,420
38747,883
38748,3150
38749,3700
38750,256
38751,63
38752,545
38753,422
38754,2270
38755,3690
38756,1300
38757,6
38758,590
38759,41
38760,8
38761,15
38762,13
38763,4390
38764,13
38765,184
38766,29
38767,153
38768,9
38769,319
38770,200
38771,769
38772,189
38773,395
38774,52
38775,22
38776,701
38777,106
38778,1568
38779,1049
38780,263
38781,1050
38782,453
38783,1140
38784,482
38785,1763
38786,2220
38787,782
38788,7700
38789,22
38790,68
38791,278
38792,250
38793,1150
38794,292
38795,50
38796,136
38797,235
38798,10060
38799,178
38800,342
38801,160
38802,79
38803,41420
38804,99
38805,81
38806,76
38807,169
38808,102
38809,125
38810,358
38811,404
38812,707
38813,221
38814,167
38815,128
38816,76
38817,252
38818,830
38819,212
38820,419
38821,510
38822,206
38823,1414
38824,546
38825,710
38826,4840
38827,116
38828,475
38829,156
38830,81
38831,80
38832,114
38833,130
38834,24
38835,36
38836,18
38837,24
38838,27
38839,10
38840,56
38841,32
38842,59
38843,3520
38844,327
38845,327
38846,17
38847,5270
38848,61
38849,90
38850,29
38851,52
38852,13
38853,7500
38854,23
38855,25
38856,44
38857,319
38858,40
38859,58
38860,118
38861,138
38862,52
38863,29
38864,66
38865,18
38866,46
38867,34
38868,180
38869,27
38870,29
38871,57
38872,22
38873,23
38874,22
38875,12
38876,16
38877,20
38878,125
38879,65
38880,51
38881,163
38882,20
38883,67
38884,42
38885,186
38886,14
38887,72
38888,1228
38889,230
38890,24
38891,13
38892,22
38893,13
38894,45
38895,13
38896,1258
38897,14
38898,10
38899,296
38900,19
38901,18
38902,289
38903,52
38904,35
38905,72
38906,11
38907,229
38908,1305
38909,10
38910,2
38911,19
38912,65
38913,61
38914,27
38915,17
38916,91
38917,10
38918,16
38919,13
38920,29
38921,139
38922,23
38923,37
38924,24
38925,84
38926,46
38927,52
38928,161
38929,24
38930,333
38931,55
38932,22
38933,39
38934,93
38935,584
38936,130
38937,556
38938,28
38939,44
38940,106
38941,670
38942,397
38943,20
38944,71
38945,57
38946,37
38947,18
38948,11
38949,12
38950,752
38951,20
38952,59
38953,87
38954,20
38955,11
38956,20
38957,298
38958,99
38959,56
38960,13
38961,45
38962,1047
38963,517
38964,161
38965,620
38966,38
38967,12
38968,88
38969,91
38970,147
38971,20
38972,282
38973,53
38974,42
38975,163
38976,7
38977,228
38978,3890
38979,1821
38980,1097
38981,448
38982,434
38983,147
38984,64
38985,1198
38986,5760
38987,15
38988,166
38989,34
38990,89
38991,7
38992,474
38993,172
38994,219
38995,61
38996,40
38997,46
38998,2220
38999,138
39000,16
39001,9520
39002,25
39003,19
39004,128
39005,799
39006,148
39007,2
39008,6
39009,2
39010,9
39011,3
39012,3
39013,5
39014,65
39015,10
39016,3
39017,175
39018,98
39019,81
39020,14
39021,1323
39022,76
39023,382
39024,652
39025,1790
39026,162
39027,722
39028,212
39029,1462
39030,359
39031,405
39032,1522
39033,2560
39034,1711
39035,123
39036,155
39037,1346
39038,409
39039,52
39040,976
39041,725
39042,171
39043,153
39044,1582
39045,378
39046,431
39047,622
39048,137
39049,1675
39050,1867
39051,253
39052,271
39053,440
39054,9
39055,3
39056,3
39057,31
39058,74
39059,14
39060,8
39061,29
39062,20
39063,3
39064,17
39065,15
39066,4
39067,5
39068,11
39069,3
39070,4
39071,6
39072,5
39073,9
39074,4
39075,7
39076,9
39077,4
39078,1
39079,10
39080,18
39081,6
39082,7
39083,2
39084,5
39085,8
39086,0
39087,20
39088,7
39089,15
39090,6
39091,9
39092,5
39093,12
39094,3
39095,5
39096,1
39097,13
39098,2
39099,6
39100,11
39101,23
39102,4
39103,2
39104,2
39105,4
39106,16
39107,11
39108,0
39109,9
39110,6
39111,1
39112,5
39113,2
39114,5
39115,2
39116,8
39117,6
39118,8
39119,2
39120,40
39121,6
39122,1
39123,1
39124,2
39125,1
39126,4
39127,2
39128,8
39129,2
39130,20
39131,4050
39132,17
39133,790
39134,20
39135,93
39136,15000
39137,25
39138,80
39139,56
39140,1225
39141,720
39142,2190
39143,391
39144,516
39145,549
39146,2
39147,12180
39148,2640
39149,1015
39150,487
39151,1979
39152,811
39153,2400
39154,2
39155,5
39156,1
39157,23
39158,19
39159,22
39160,27
39161,16
39162,198
39163,84
39164,26
39165,293
39166,35
39167,31
39168,2
39169,148
39170,0
39171,24
39172,12
39173,632
39174,28
39175,387
39176,566
39177,516
39178,88
39179,317
39180,94
39181,1900
39182,14
39183,93
39184,914
39185,120
39186,39
39187,1
39188,185
39189,348
39190,243
39191,127
39192,92
39193,278
39194,2220
39195,71
39196,153
39197,175
39198,164
39199,364
39200,942
39201,1299
39202,376
39203,1191
39204,107
39205,1017
39206,276
39207,1401
39208,260
39209,172
39210,369
39211,300
39212,53
39213,279
39214,27
39215,13
39216,83
39217,575
39218,72
39219,250
39220,33
39221,175
39222,14
39223,374
39224,291
39225,26
39226,5380
39227,295
39228,173
39229,557
39230,1260
39231,709
39232,191
39233,116
39234,237
39235,922
39236,1362
39237,194
39238,417
39239,3
39240,7
39241,20
39242,35
39243,20
39244,7
39245,25450
39246,29300
39247,6800
39248,300
39249,5120
39250,2020
39251,565
39252,109
39253,161
39254,663
39255,7090
39256,333
39257,506
39258,203
39259,131
39260,212
39261,254
39262,601
39263,4790
39264,566
39265,180
39266,1021
39267,72
39268,42
39269,63
39270,968
39271,129
39272,718
39273,1280
39274,192
39275,589
39276,255
39277,1508
39278,754
39279,287
39280,736
39281,284
39282,652
39283,383
39284,6800
39285,1137
39286,289
39287,406
39288,193
39289,225
39290,296
39291,98
39292,102
39293,111
39294,5
39295,5
39296,3
39297,5
39298,4
39299,2
39300,6
39301,10
39302,10
39303,0
39304,21
39305,53
39306,19
39307,25
39308,7
39309,7
39310,22
39311,46
39312,32
39313,12
39314,4
39315,12
39316,9
39317,12
39318,6
39319,12
39320,7
39321,5
39322,3
39323,7
39324,42
39325,503
39326,164
39327,245
39328,136
39329,423
39330,310
39331,100
39332,83
39333,53
39334,62
39335,38
39336,32
39337,22
39338,37
39339,11
39340,27
39341,24
39342,25
39343,14
39344,11
39345,5
39346,6
39347,11
39348,7
39349,12
39350,12
39351,3
39352,2
39353,3
39354,6
39355,3
39356,3
39357,3
39358,3
39359,11
39360,16
39361,18
39362,20
39363,25
39364,20
39365,34
39366,33
39367,22
39368,53
39369,52
39370,101
39371,140
39372,547
39373,400
39374,192
39375,154
39376,120
39377,168
39378,199
39379,70
39380,7
39381,7
39382,131
39383,3
39384,7
39385,6
39386,14
39387,9
39388,6
39389,1
39390,0
39391,61
39392,179
39393,42
39394,152
39395,152
39396,124
39397,130
39398,119
39399,79
39400,40
39401,30
39402,27
39403,27
39404,21
39405,35
39406,50
39407,33
39408,36
39409,29
39410,17
39411,13
39412,8
39413,11
39414,19
39415,8
39416,7
39417,12
39418,14
39419,12
39420,16
39421,15
39422,10
39423,11
39424,5
39425,8
39426,12
39427,7
39428,6
39429,2
39430,0
39431,1
39432,2
39433,5
39434,1
39435,2
39436,2
39437,9
39438,4
39439,32
39440,62
39441,25
39442,37
39443,79
39444,86
39445,36
39446,27
39447,25
39448,26
39449,26
39450,23
39451,24
39452,70
39453,13
39454,15
39455,28
39456,15
39457,9
39458,9
39459,6
39460,5
39461,9
39462,3
39463,7
39464,13
39465,10
39466,10
39467,7
39468,14
39469,9
39470,7
39471,7
39472,6
39473,6
39474,11
39475,6
39476,39
39477,30
39478,27
39479,75
39480,30
39481,22
39482,10
39483,16
39484,20
39485,40
39486,247
39487,3650
39488,562
39489,394
39490,374
39491,188
39492,103
39493,94
39494,111
39495,138
39496,82
39497,74
39498,86
39499,14
39500,12
39501,16
39502,18
39503,13
39504,3
39505,10
39506,6
39507,4
39508,20
39509,6
39510,4
39511,33
39512,25
39513,40
39514,55
39515,13
39516,24
39517,30
39518,400
39519,263
39520,183
39521,88
39522,80
39523,76
39524,63
39525,52
39526,74
39527,65
39528,22
39529,25
39530,27
39531,15
39532,14
39533,26
39534,28
39535,30
39536,21
39537,35
39538,31
39539,46
39540,25
39541,26
39542,39
39543,34
39544,38
39545,20
39546,19
39547,8
39548,3
39549,12
39550,17
39551,6
39552,20
39553,11
39554,11
39555,2
39556,3
39557,1
39558,0
39559,2
39560,1
39561,4
39562,8
39563,5
39564,35
39565,327
39566,102
39567,40
39568,50
39569,4
39570,148
39571,74
39572,391
39573,623
39574,1927
39575,5280
39576,16710
39577,192
39578,510
39579,25
39580,8000
39581,5
39582,11
39583,19
39584,1
39585,2
39586,24
39587,3
39588,8
39589,53
39590,34
39591,14
39592,7
39593,9
39594,64
39595,18
39596,5
39597,105
39598,786
39599,7800
39600,
39601,
39602,1141
39603,2410
39604,368
39605,8250
39606,1802
39607,297
39608,951
39609,1035
39610,120
39611,1569
39612,418
39613,670
39614,1569
39615,135
39616,25
39617,680
39618,1356
39619,4130
39620,88
39621,1213
39622,43
39623,702
39624,80
39625,263
39626,17
39627,102
39628,3
39629,250
39630,1001
39631,52150
39632,32
39633,154
39634,34
39635,120
39636,3300
39637,2850
39638,3400
39639,670
39640,1032
39641,2350
39642,54
39643,176
39644,131
39645,90
39646,2080
39647,1074
39648,709
39649,1953
39650,1725
39651,77
39652,97
39653,907
39654,435
39655,1170
39656,163
39657,2450
39658,184
39659,84
39660,127
39661,348
39662,19
39663,25
39664,104
39665,17500
39666,254
39667,1066
39668,983
39669,18
39670,14200
39671,8660
39672,1684
39673,7000
39674,4
39675,3
39676,26
39677,200
39678,1
39679,1
39680,60
39681,1
39682,3200
39683,40
39684,11
39685,12
39686,34
39687,28
39688,23
39689,273
39690,142
39691,1228
39692,16
39693,2
39694,356
39695,3410
39696,1412
39697,113
39698,4690
39699,56
39700,46
39701,35
39702,1331
39703,440
39704,85
39705,335
39706,561
39707,100000
39708,270
39709,529
39710,1042
39711,1026
39712,719
39713,377
39714,249
39715,152
39716,146
39717,9
39718,18
39719,338
39720,254
39721,193
39722,179
39723,24
39724,15
39725,95
39726,47
39727,32
39728,17
39729,105
39730,20
39731,115
39732,34
39733,41
39734,6
39735,1
39736,61
39737,38
39738,228
39739,20
39740,12
39741,329
39742,573
39743,225
39744,428
39745,191
39746,647
39747,426
39748,1018
39749,3190
39750,2080
39751,2410
39752,4990
39753,169
39754,214
39755,1178
39756,1107
39757,211
39758,20
39759,2220
39760,27
39761,29
39762,17
39763,237
39764,97
39765,117
39766,23
39767,3470
39768,2410
39769,65
39770,30
39771,364
39772,775
39773,122
39774,3790
39775,208
39776,5350
39777,1458
39778,4
39779,12240
39780,258
39781,215
39782,825
39783,1363
39784,93
39785,410
39786,254
39787,42
39788,943
39789,444
39790,982
39791,143
39792,1658
39793,1691
39794,164
39795,212
39796,314
39797,1431
39798,135
39799,674
39800,160
39801,1573
39802,60
39803,18
39804,215
39805,1439
39806,219
39807,225
39808,98
39809,336
39810,105
39811,24
39812,37
39813,36
39814,61
39815,42
39816,178
39817,210
39818,55
39819,24
39820,60
39821,205
39822,36
39823,94
39824,18
39825,39
39826,72
39827,143
39828,349
39829,236
39830,103
39831,42
39832,60
39833,116
39834,37
39835,70
39836,267
39837,58
39838,86
39839,20
39840,35
39841,186
39842,92
39843,104
39844,32
39845,43
39846,21
39847,52
39848,29
39849,159
39850,432
39851,311
39852,406
39853,38
39854,372
39855,214
39856,122
39857,271
39858,297
39859,209
39860,231
39861,260
39862,360
39863,208
39864,127
39865,41
39866,543
39867,59
39868,20
39869,388
39870,23
39871,28
39872,55
39873,174
39874,24
39875,62
39876,706
39877,808
39878,147
39879,78
39880,79
39881,30
39882,29
39883,239
39884,20
39885,20
39886,3
39887,738
39888,20
39889,59
39890,616
39891,92
39892,76
39893,31
39894,13
39895,90
39896,103
39897,34
39898,20
39899,53
39900,82
39901,27
39902,161
39903,57
39904,328
39905,50
39906,1246
39907,104
39908,267
39909,7
39910,47
39911,4
39912,1470
39913,310
39914,207
39915,7700
39916,124
39917,86
39918,3
39919,49
39920,740
39921,326
39922,936
39923,387
39924,450
39925,172
39926,39000
39927,984
39928,537
39929,193
39930,128
39931,319
39932,589
39933,463
39934,124
39935,159
39936,800
39937,295
39938,240
39939,73
39940,562
39941,81
39942,1540
39943,211
39944,75
39945,461
39946,168
39947,238
39948,25000
39949,536
39950,1768
39951,78
39952,60
39953,92
39954,65
39955,2380
39956,511
39957,1379
39958,467
39959,205
39960,45
39961,932
39962,25
39963,7340
39964,86
39965,511
39966,516
39967,204
39968,11
39969,256
39970,793
39971,444
39972,36000
39973,13
39974,14
39975,96
39976,111
39977,122
39978,6
39979,10
39980,12
39981,11
39982,151
39983,582
39984,55
39985,31
39986,33
39987,65
39988,7
39989,87
39990,54
39991,5
39992,54
39993,98
39994,57
39995,156
39996,15
39997,11
39998,102
39999,50
40000,47
40001,115
40002,9
40003,132
40004,154
40005,46
40006,141
40007,392
40008,32
40009,35
40010,28
40011,45
40012,10
40013,72
40014,54
40015,111
40016,4
40017,3
40018,4
40019,2
40020,11
40021,12
40022,23
40023,6040
40024,347
40025,3360
40026,224
40027,213
40028,1016
40029,44
40030,7
40031,476
40032,806
40033,538
40034,52
40035,8200
40036,66
40037,56
40038,76
40039,61
40040,77
40041,422
40042,695
40043,76
40044,84
40045,43
40046,12
40047,15
40048,6
40049,86
40050,966
40051,4210
40052,1600
40053,466
40054,888
40055,3040
40056,28
40057,421
40058,51
40059,207
40060,398
40061,76
40062,165
40063,88
40064,802
40065,233
40066,220
40067,133
40068,2270
40069,3030
40070,3020
40071,366
40072,1578
40073,16
40074,868
40075,208
40076,242
40077,58
40078,723
40079,1483
40080,60000
40081,35000
40082,620
40083,495
40084,64400
40085,734
40086,299
40087,107
40088,114
40089,104
40090,64
40091,4300
40092,3100
40093,538
40094,299
40095,335
40096,73
40097,9
40098,1
40099,4
40100,203
40101,338
40102,330
40103,30750
40104,1431
40105,701
40106,1617
40107,85
40108,308
40109,263
40110,8100
40111,11900
40112,5810
40113,11070
40114,115
40115,2180
40116,888
40117,66
40118,89
40119,331
40120,554
40121,376
40122,334
40123,793
40124,71
40125,351
40126,2020
40127,493
40128,1075
40129,1504
40130,558
40131,1382
40132,17400
40133,237
40134,76
40135,81
40136,788
40137,40
40138,37
40139,79
40140,226
40141,87
40142,41
40143,124
40144,101
40145,42
40146,185
40147,296
40148,106
40149,147
40150,223
40151,69
40152,51
40153,61
40154,188
40155,21
40156,8
40157,50
40158,52
40159,6
40160,161
40161,69
40162,147
40163,290
40164,38
40165,197
40166,183
40167,110
40168,12
40169,34
40170,17
40171,224
40172,64
40173,264
40174,141
40175,149
40176,92
40177,339
40178,146
40179,240
40180,218
40181,150
40182,148
40183,227
40184,172
40185,208
40186,173
40187,182
40188,130
40189,138
40190,268
40191,226
40192,82
40193,118
40194,174
40195,43
40196,3
40197,36
40198,10
40199,3580
40200,38
40201,13
40202,266
40203,604
40204,610
40205,286
40206,352
40207,385
40208,202
40209,91
40210,84
40211,11
40212,3700
40213,13
40214,587
40215,
40216,
40217,352
40218,21
40219,168
40220,1250
40221,150
40222,6700
40223,87
40224,330
40225,85
40226,137
40227,124
40228,101
40229,80
40230,10
40231,5
40232,1120
40233,935
40234,1036
40235,414
40236,325
40237,519
40238,1192
40239,42
40240,227
40241,179
40242,38
40243,31
40244,17
40245,48
40246,5
40247,35
40248,144
40249,3870
40250,61
40251,39
40252,2780
40253,18
40254,5
40255,6
40256,230
40257,70
40258,612
40259,334
40260,229
40261,16
40262,353
40263,172
40264,129
40265,182
40266,61
40267,124
40268,52
40269,156
40270,32
40271,194
40272,416
40273,1649
40274,127
40275,458
40276,1628
40277,11
40278,266
40279,5030
40280,2280
40281,254
40282,50
40283,3
40284,785
40285,1
40286,22
40287,0
40288,2
40289,0
40290,983
40291,30
40292,1119
40293,290
40294,6320
40295,12
40296,474
40297,101
40298,1
